codeType;txtName;codeLgt;txtDescrMarking;geoLat;geoLong;valElev;valGeoAccuracy;valHgt;codeHgtAccuracy;uomDistVer;valRadius;valRadiusAccuracy;uomRadius;codeGroupId;txtGroupName;locGroupMemberId;locLinkedToGroupMemberId;codeLinkType;datetimeValidWef;datetimeValidTil;txtRmk;source;defaultHeightFlag;codeMarking
TOWER; Windpark Andau-Halbturn Windkraftanlage / ;N;;47.8316666666667;17.0025;309;0;186;0;M;0;0;M;127;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Andau-Halbturn Windkraftanlage / ;N;;47.8297222222222;16.9966666666667;308;0;186;0;M;0;0;M;128;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Andau-Halbturn Windkraftanlage / ;N;;47.8569444444444;17.0038888888889;312;0;186;0;M;0;0;M;129;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Bruckneudorf Windkraftanlage / ;N;;48.0138888888889;16.8325;350;0;199;0;M;0;0;M;130;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Bruckneudorf Windkraftanlage / ;N;;48.0111111111111;16.8319444444444;351;0;199;0;M;0;0;M;131;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Bruckneudorf Windkraftanlage / ;N;;48.0138888888889;16.8277777777778;331;0;178;0;M;0;0;M;132;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Bruckneudorf Windkraftanlage / ;N;;48.0108333333333;16.825;336;0;178;0;M;0;0;M;133;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Bruckneudorf Windkraftanlage / ;N;;48.0086111111111;16.8302777777778;335;0;178;0;M;0;0;M;134;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.9133333333333;16.9905555555556;357;0;212;0;M;0;0;M;135;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.9130555555556;16.9963888888889;369;0;212;0;M;0;0;M;136;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.9011111111111;16.9808333333333;349;0;200;0;M;0;0;M;137;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8972222222222;16.9783333333333;342;0;200;0;M;0;0;M;138;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8975;16.9847222222222;329;0;175;0;M;0;0;M;139;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8994444444444;16.9880555555556;341;0;200;0;M;0;0;M;140;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8975;16.9972222222222;348;0;200;0;M;0;0;M;141;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8988888888889;17.0019444444444;354;0;200;0;M;0;0;M;142;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8947222222222;16.9738888888889;300;0;150;0;M;0;0;M;143;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8944444444444;16.9827777777778;295;0;150;0;M;0;0;M;144;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8936111111111;16.9905555555556;331;0;175;0;M;0;0;M;145;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8955555555556;16.9938888888889;342;0;200;0;M;0;0;M;146;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8952777777778;17.0016666666667;352;0;200;0;M;0;0;M;147;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.9047222222222;16.9833333333333;342;0;200;0;M;0;0;M;148;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.8919444444444;16.9875;303;0;150;0;M;0;0;M;149;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Edmundshof-Halbturn Windkraftanlage / ;N;;47.9108333333333;16.9869444444444;316;0;175;0;M;0;0;M;150;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9183333333333;16.9308333333333;293;0;125;0;M;0;0;M;151;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9183333333333;16.9383333333333;292;0;125;0;M;0;0;M;152;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9144444444444;16.95;296;0;140;0;M;0;0;M;153;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.925;16.9375;297;0;135;0;M;0;0;M;154;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9205555555556;16.9455555555556;298;0;140;0;M;0;0;M;155;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9161111111111;16.955;299;0;140;0;M;0;0;M;156;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9269444444444;16.9466666666667;299;0;135;0;M;0;0;M;157;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9236111111111;16.95;298;0;140;0;M;0;0;M;158;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9188888888889;16.9591666666667;289;0;140;0;M;0;0;M;159;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9305555555556;16.9513888888889;298;0;135;0;M;0;0;M;160;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9266666666667;16.9572222222222;295;0;140;0;M;0;0;M;161;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9225;16.965;292;0;140;0;M;0;0;M;162;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9222222222222;16.9252777777778;296;0;124;0;M;0;0;M;163;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9219444444444;16.9280555555556;296;0;124;0;M;0;0;M;164;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9241666666667;16.9288888888889;298;0;124;0;M;0;0;M;165;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9255555555556;16.9308333333333;298;0;124;0;M;0;0;M;166;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9266666666667;16.9325;295;0;124;0;M;0;0;M;167;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9280555555556;16.9358333333333;296;0;124;0;M;0;0;M;168;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9291666666667;16.9375;297;0;124;0;M;0;0;M;169;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9305555555556;16.9391666666667;297;0;124;0;M;0;0;M;170;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9327777777778;16.9405555555556;299;0;124;0;M;0;0;M;171;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9338888888889;16.9422222222222;298;0;124;0;M;0;0;M;172;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9352777777778;16.9441666666667;297;0;124;0;M;0;0;M;173;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9383333333333;16.9497222222222;283;0;125;0;M;0;0;M;174;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9352777777778;16.9530555555556;290;0;125;0;M;0;0;M;175;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9288888888889;16.9644444444444;305;0;140;0;M;0;0;M;176;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9383333333333;16.9577777777778;360;0;196;0;M;0;0;M;177;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9375;16.9655555555556;358;0;196;0;M;0;0;M;178;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9363888888889;16.9727777777778;357;0;196;0;M;0;0;M;179;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9338888888889;16.9630555555556;356;0;196;0;M;0;0;M;180;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9333333333333;16.9697222222222;358;0;196;0;M;0;0;M;181;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9313888888889;16.9461111111111;360;0;196;0;M;0;0;M;182;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9302777777778;16.9516666666667;360;0;196;0;M;0;0;M;183;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9266666666667;16.9572222222222;350;0;196;0;M;0;0;M;184;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9227777777778;16.965;349;0;196;0;M;0;0;M;185;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9266666666667;16.9480555555556;360;0;196;0;M;0;0;M;186;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9241666666667;16.9538888888889;355;0;196;0;M;0;0;M;187;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9219444444444;16.9602777777778;344;0;196;0;M;0;0;M;188;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9263888888889;16.9427777777778;354;0;196;0;M;0;0;M;189;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9219444444444;16.9497222222222;355;0;196;0;M;0;0;M;190;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9180555555556;16.9588888888889;343;0;196;0;M;0;0;M;191;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.925;16.9377777777778;355;0;196;0;M;0;0;M;192;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9208333333333;16.9452777777778;351;0;196;0;M;0;0;M;193;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9161111111111;16.9552777777778;355;0;196;0;M;0;0;M;194;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9205555555556;16.9386111111111;360;0;196;0;M;0;0;M;195;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9166666666667;16.9441666666667;357;0;196;0;M;0;0;M;196;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9144444444444;16.9497222222222;351;0;196;0;M;0;0;M;197;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9186111111111;16.9347222222222;361;0;196;0;M;0;0;M;198;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9141666666667;16.9408333333333;360;0;196;0;M;0;0;M;199;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9119444444444;16.9461111111111;359;0;196;0;M;0;0;M;200;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9091666666667;16.9513888888889;356;0;196;0;M;0;0;M;201;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9172222222222;16.9669444444444;321;0;175;0;M;0;0;M;202;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9127777777778;16.9730555555556;316;0;175;0;M;0;0;M;203;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9041666666667;16.965;325;0;175;0;M;0;0;M;204;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9233333333333;16.9288888888889;362;0;193;0;M;0;0;M;205;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9258333333333;16.9322222222222;359;0;193;0;M;0;0;M;206;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9294444444444;16.9375;356;0;193;0;M;0;0;M;207;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9316666666667;16.9408333333333;354;0;193;0;M;0;0;M;208;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Gols Windkraftanlage / ;N;;47.9352777777778;16.9469444444444;360;0;193;0;M;0;0;M;209;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0786111111111;17.0472222222222;258;0;121;0;M;0;0;M;210;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0752777777778;17.0444444444444;270;0;133;0;M;0;0;M;211;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0727777777778;17.0419444444444;270;0;133;0;M;0;0;M;212;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0758333333333;17.0513888888889;258;0;121;0;M;0;0;M;213;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0733333333333;17.0488888888889;269;0;133;0;M;0;0;M;214;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0705555555556;17.0463888888889;270;0;133;0;M;0;0;M;215;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0738888888889;17.0566666666667;259;0;121;0;M;0;0;M;216;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0708333333333;17.0538888888889;270;0;133;0;M;0;0;M;217;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0680555555556;17.0513888888889;270;0;133;0;M;0;0;M;218;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0719444444444;17.0622222222222;270;0;133;0;M;0;0;M;219;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0688888888889;17.0588888888889;269;0;133;0;M;0;0;M;220;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Kittsee Windkraftanlage / ;N;;48.0658333333333;17.0561111111111;271;0;133;0;M;0;0;M;221;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Windkraftanlage / ;N;;47.9033333333333;16.9533333333333;299;0;140;0;M;0;0;M;222;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Windkraftanlage / ;N;;47.9038888888889;16.9591666666667;302;0;140;0;M;0;0;M;223;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Windkraftanlage / ;N;;47.8988888888889;16.9611111111111;295;0;140;0;M;0;0;M;224;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Windkraftanlage / ;N;;47.8994444444444;16.9658333333333;301;0;140;0;M;0;0;M;225;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Windkraftanlage / ;N;;47.8947222222222;16.9708333333333;293;0;140;0;M;0;0;M;226;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9194444444444;17.0113888888889;346;0;186;0;M;0;0;M;227;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9155555555556;17.0072222222222;346;0;186;0;M;0;0;M;228;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9116666666667;17.0022222222222;343;0;186;0;M;0;0;M;229;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9186111111111;17.0216666666667;346;0;186;0;M;0;0;M;230;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9155555555556;17.0175;345;0;186;0;M;0;0;M;231;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9108333333333;17.0091666666667;345;0;186;0;M;0;0;M;232;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9116666666667;17.0155555555556;344;0;186;0;M;0;0;M;233;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9063888888889;17.0138888888889;344;0;186;0;M;0;0;M;234;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9158333333333;17.0277777777778;346;0;186;0;M;0;0;M;235;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9111111111111;17.0236111111111;344;0;186;0;M;0;0;M;236;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9066666666667;17.0233333333333;343;0;186;0;M;0;0;M;237;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9130555555556;17.0338888888889;344;0;186;0;M;0;0;M;238;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9097222222222;17.03;344;0;186;0;M;0;0;M;239;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9019444444444;17.0261111111111;342;0;186;0;M;0;0;M;240;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9022222222222;17.0177777777778;342;0;186;0;M;0;0;M;241;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8986111111111;17.0072222222222;341;0;186;0;M;0;0;M;242;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.895;17.0061111111111;340;0;186;0;M;0;0;M;243;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8972222222222;17.0147222222222;341;0;186;0;M;0;0;M;244;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8936111111111;17.0136111111111;340;0;186;0;M;0;0;M;245;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.905;17.0091666666667;336;0;186;0;M;0;0;M;246;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9016666666667;17.0080555555556;336;0;186;0;M;0;0;M;247;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8955555555556;17.0205555555556;340;0;186;0;M;0;0;M;248;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8975;17.0263888888889;341;0;186;0;M;0;0;M;249;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9022222222222;17.0327777777778;343;0;186;0;M;0;0;M;250;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8980555555556;17.0319444444444;342;0;186;0;M;0;0;M;251;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8938888888889;17.0311111111111;341;0;186;0;M;0;0;M;252;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9011111111111;17.0388888888889;342;0;186;0;M;0;0;M;253;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8972222222222;17.0383333333333;341;0;186;0;M;0;0;M;254;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8927777777778;17.0402777777778;340;0;186;0;M;0;0;M;255;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8902777777778;17.0352777777778;339;0;186;0;M;0;0;M;256;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8855555555556;17.0363888888889;338;0;186;0;M;0;0;M;257;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8997222222222;17.0458333333333;342;0;186;0;M;0;0;M;258;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8961111111111;17.0447222222222;340;0;186;0;M;0;0;M;259;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8877777777778;17.0419444444444;338;0;186;0;M;0;0;M;260;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8902777777778;17.0466666666667;339;0;186;0;M;0;0;M;261;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.8922222222222;17.0508333333333;339;0;186;0;M;0;0;M;262;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9225;17.0158333333333;347;0;186;0;M;0;0;M;263;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9225;17.0255555555556;346;0;186;0;M;0;0;M;264;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9175;17.0425;344;0;186;0;M;0;0;M;265;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.915;17.0397222222222;343;0;186;0;M;0;0;M;266;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9133333333333;17.0463888888889;343;0;186;0;M;0;0;M;267;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
TOWER; Windpark Mönchhof Halbturn Nickelsdorf Windkraftanlage / ;N;;47.9091666666667;17.0433333333333;340;0;186;0;M;0;0;M;268;;0;0;;;;;AUSTRIA AIP ENR 5.4;N;N
